order_graphql_id,order_id,order_name,created_at,created_at_melbourne,created_date_melbourne,processed_at,processed_at_melbourne,processed_date_melbourne,updated_at,cancelled_at,cancel_reason,test,confirmed,closed,edited,fully_paid,source_name,registered_source_url,attribution_handle,attribution_display_name,app_id,app_name,financial_status,fulfillment_status,payment_gateway_names,currency,presentment_currency,subtotal_line_items_quantity,return_status,shipping_country_code,line_item_count,current_subtotal_shop_amount,current_subtotal_shop_currency,current_subtotal_presentment_amount,current_subtotal_presentment_currency,current_total_discounts_shop_amount,current_total_discounts_shop_currency,current_total_discounts_presentment_amount,current_total_discounts_presentment_currency,current_total_tax_shop_amount,current_total_tax_shop_currency,current_total_tax_presentment_amount,current_total_tax_presentment_currency,current_shipping_price_shop_amount,current_shipping_price_shop_currency,current_shipping_price_presentment_amount,current_shipping_price_presentment_currency,current_total_shop_amount,current_total_shop_currency,current_total_presentment_amount,current_total_presentment_currency,total_received_shop_amount,total_received_shop_currency,total_received_presentment_amount,total_received_presentment_currency,total_refunded_shop_amount,total_refunded_shop_currency,total_refunded_presentment_amount,total_refunded_presentment_currency
gid://shopify/Order/6616904171659,6616904171659,STE138467,2026-07-06T04:00:55Z,2026-07-06T14:00:55+10:00,2026-07-06,2026-07-06T04:00:54Z,2026-07-06T14:00:54+10:00,2026-07-06,2026-07-07T01:41:12Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6616943001739,6616943001739,STE138468,2026-07-06T04:32:27Z,2026-07-06T14:32:27+10:00,2026-07-06,2026-07-06T04:32:26Z,2026-07-06T14:32:26+10:00,2026-07-06,2026-07-15T09:43:22Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Klarna,AUD,EUR,2,NO_RETURN,BE,2,271.69,AUD,164.72,EUR,67.92,AUD,41.18,EUR,60.48,AUD,36.67,EUR,39.5,AUD,23.95,EUR,348.54,AUD,211.32,EUR,348.54,AUD,211.32,EUR,0.0,AUD,0.0,EUR
gid://shopify/Order/6616974295179,6616974295179,STE138469,2026-07-06T04:46:44Z,2026-07-06T14:46:44+10:00,2026-07-06,2026-07-06T04:46:39Z,2026-07-06T14:46:39+10:00,2026-07-06,2026-07-07T01:41:14Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,278.0,AUD,278.0,AUD,0.0,AUD,0.0,AUD,25.27,AUD,25.27,AUD,0.0,AUD,0.0,AUD,278.0,AUD,278.0,AUD,278.0,AUD,278.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6616980783243,6616980783243,STE138470,2026-07-06T04:54:12Z,2026-07-06T14:54:12+10:00,2026-07-06,2026-07-06T04:54:06Z,2026-07-06T14:54:06+10:00,2026-07-06,2026-07-07T01:41:15Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,142.4,AUD,142.4,AUD,35.6,AUD,35.6,AUD,13.85,AUD,13.85,AUD,10.0,AUD,10.0,AUD,152.4,AUD,152.4,AUD,152.4,AUD,152.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617057394827,6617057394827,STE138471,2026-07-06T05:16:09Z,2026-07-06T15:16:09+10:00,2026-07-06,2026-07-06T05:16:04Z,2026-07-06T15:16:04+10:00,2026-07-06,2026-07-07T01:41:17Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617104842891,6617104842891,STE138472,2026-07-06T05:54:00Z,2026-07-06T15:54:00+10:00,2026-07-06,2026-07-06T05:53:56Z,2026-07-06T15:53:56+10:00,2026-07-06,2026-07-07T01:41:19Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,190.4,AUD,190.4,AUD,47.6,AUD,47.6,AUD,18.22,AUD,18.22,AUD,10.0,AUD,10.0,AUD,200.4,AUD,200.4,AUD,200.4,AUD,200.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617163923595,6617163923595,STE138473,2026-07-06T07:10:33Z,2026-07-06T17:10:33+10:00,2026-07-06,2026-07-06T07:10:29Z,2026-07-06T17:10:29+10:00,2026-07-06,2026-07-07T01:41:20Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,103.2,AUD,103.2,AUD,25.8,AUD,25.8,AUD,10.29,AUD,10.29,AUD,10.0,AUD,10.0,AUD,113.2,AUD,113.2,AUD,113.2,AUD,113.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617182044299,6617182044299,STE138474,2026-07-06T07:23:31Z,2026-07-06T17:23:31+10:00,2026-07-06,2026-07-06T07:23:30Z,2026-07-06T17:23:30+10:00,2026-07-06,2026-07-07T01:41:22Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,111.2,AUD,111.2,AUD,27.8,AUD,27.8,AUD,11.02,AUD,11.02,AUD,10.0,AUD,10.0,AUD,121.2,AUD,121.2,AUD,121.2,AUD,121.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617193185419,6617193185419,STE138475,2026-07-06T07:38:02Z,2026-07-06T17:38:02+10:00,2026-07-06,2026-07-06T07:37:58Z,2026-07-06T17:37:58+10:00,2026-07-06,2026-07-07T01:41:23Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,3,NO_RETURN,AU,3,293.6,AUD,293.6,AUD,73.4,AUD,73.4,AUD,26.69,AUD,26.69,AUD,0.0,AUD,0.0,AUD,293.6,AUD,293.6,AUD,293.6,AUD,293.6,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617206947979,6617206947979,STE138476,2026-07-06T07:54:55Z,2026-07-06T17:54:55+10:00,2026-07-06,2026-07-06T07:54:50Z,2026-07-06T17:54:50+10:00,2026-07-06,2026-07-07T01:41:25Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,109.0,AUD,109.0,AUD,0.0,AUD,0.0,AUD,10.82,AUD,10.82,AUD,10.0,AUD,10.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617246072971,6617246072971,STE138477,2026-07-06T08:16:40Z,2026-07-06T18:16:40+10:00,2026-07-06,2026-07-06T08:16:36Z,2026-07-06T18:16:36+10:00,2026-07-06,2026-07-07T01:41:27Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,152.1,AUD,152.1,AUD,16.9,AUD,16.9,AUD,14.74,AUD,14.74,AUD,10.0,AUD,10.0,AUD,162.1,AUD,162.1,AUD,162.1,AUD,162.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617261768843,6617261768843,STE138478,2026-07-06T08:36:45Z,2026-07-06T18:36:45+10:00,2026-07-06,2026-07-06T08:36:41Z,2026-07-06T18:36:41+10:00,2026-07-06,2026-07-07T01:41:28Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,166.4,AUD,166.4,AUD,41.6,AUD,41.6,AUD,16.04,AUD,16.04,AUD,10.0,AUD,10.0,AUD,176.4,AUD,176.4,AUD,176.4,AUD,176.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617273630859,6617273630859,STE138479,2026-07-06T08:54:27Z,2026-07-06T18:54:27+10:00,2026-07-06,2026-07-06T08:54:25Z,2026-07-06T18:54:25+10:00,2026-07-06,2026-07-07T01:41:30Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,169.0,AUD,169.0,AUD,0.0,AUD,0.0,AUD,16.27,AUD,16.27,AUD,10.0,AUD,10.0,AUD,179.0,AUD,179.0,AUD,179.0,AUD,179.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617287557259,6617287557259,STE138480,2026-07-06T09:09:16Z,2026-07-06T19:09:16+10:00,2026-07-06,2026-07-06T09:09:13Z,2026-07-06T19:09:13+10:00,2026-07-06,2026-07-15T07:16:58Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,GBP,1,NO_RETURN,GB,1,166.23,AUD,86.4,GBP,41.56,AUD,21.6,GBP,0.0,AUD,0.0,GBP,40.4,AUD,21.0,GBP,206.63,AUD,107.4,GBP,206.63,AUD,107.4,GBP,0.0,AUD,0.0,GBP
gid://shopify/Order/6617312198795,6617312198795,STE138481,2026-07-06T09:35:06Z,2026-07-06T19:35:06+10:00,2026-07-06,2026-07-06T09:35:02Z,2026-07-06T19:35:02+10:00,2026-07-06,2026-07-07T01:41:32Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,gift_card|shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617328189579,6617328189579,STE138482,2026-07-06T09:53:22Z,2026-07-06T19:53:22+10:00,2026-07-06,2026-07-06T09:53:18Z,2026-07-06T19:53:18+10:00,2026-07-06,2026-07-07T01:41:34Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,166.4,AUD,166.4,AUD,41.6,AUD,41.6,AUD,16.04,AUD,16.04,AUD,10.0,AUD,10.0,AUD,176.4,AUD,176.4,AUD,176.4,AUD,176.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617361285259,6617361285259,STE138483,2026-07-06T10:35:51Z,2026-07-06T20:35:51+10:00,2026-07-06,2026-07-06T10:35:45Z,2026-07-06T20:35:45+10:00,2026-07-06,2026-07-10T08:30:23Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,GBP,1,NO_RETURN,GB,1,106.2,AUD,55.2,GBP,26.55,AUD,13.8,GBP,0.0,AUD,0.0,GBP,40.4,AUD,21.0,GBP,146.6,AUD,76.2,GBP,146.6,AUD,76.2,GBP,0.0,AUD,0.0,GBP
gid://shopify/Order/6617363054731,6617363054731,STE138484,2026-07-06T10:38:28Z,2026-07-06T20:38:28+10:00,2026-07-06,2026-07-06T10:38:23Z,2026-07-06T20:38:23+10:00,2026-07-06,2026-07-16T17:22:54Z,,,False,True,True,True,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,shopify_payments,AUD,AUD,3,RETURNED,AU,3,286.2,AUD,286.2,AUD,31.8,AUD,31.8,AUD,26.02,AUD,26.02,AUD,0.0,AUD,0.0,AUD,299.15,AUD,299.15,AUD,483.3,AUD,483.3,AUD,184.15,AUD,184.15,AUD
gid://shopify/Order/6617377210507,6617377210507,STE138485,2026-07-06T10:57:40Z,2026-07-06T20:57:40+10:00,2026-07-06,2026-07-06T10:57:39Z,2026-07-06T20:57:39+10:00,2026-07-06,2026-07-07T01:41:37Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,119.2,AUD,119.2,AUD,29.8,AUD,29.8,AUD,11.93,AUD,11.93,AUD,12.0,AUD,12.0,AUD,131.2,AUD,131.2,AUD,131.2,AUD,131.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617384976523,6617384976523,STE138486,2026-07-06T11:07:24Z,2026-07-06T21:07:24+10:00,2026-07-06,2026-07-06T11:07:20Z,2026-07-06T21:07:20+10:00,2026-07-06,2026-07-07T01:41:38Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,182.4,AUD,182.4,AUD,45.6,AUD,45.6,AUD,17.49,AUD,17.49,AUD,10.0,AUD,10.0,AUD,192.4,AUD,192.4,AUD,192.4,AUD,192.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617386483851,6617386483851,STE138487,2026-07-06T11:08:53Z,2026-07-06T21:08:53+10:00,2026-07-06,2026-07-06T11:08:49Z,2026-07-06T21:08:49+10:00,2026-07-06,2026-07-08T16:57:40Z,,,False,True,False,True,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,99.0,AUD,99.0,AUD,17.8,AUD,17.8,AUD
gid://shopify/Order/6617396871307,6617396871307,STE138488,2026-07-06T11:21:06Z,2026-07-06T21:21:06+10:00,2026-07-06,2026-07-06T11:21:04Z,2026-07-06T21:21:04+10:00,2026-07-06,2026-07-07T01:41:42Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617409061003,6617409061003,STE138489,2026-07-06T11:32:17Z,2026-07-06T21:32:17+10:00,2026-07-06,2026-07-06T11:32:13Z,2026-07-06T21:32:13+10:00,2026-07-06,2026-07-15T05:15:13Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,DKK,1,NO_RETURN,DK,1,168.98,AUD,767.0,DKK,0.0,AUD,0.0,DKK,42.8,AUD,194.21,DKK,38.78,AUD,176.0,DKK,213.94,AUD,971.03,DKK,213.93,AUD,971.03,DKK,0.0,AUD,0.0,DKK
gid://shopify/Order/6617420038283,6617420038283,STE138490,2026-07-06T11:41:30Z,2026-07-06T21:41:30+10:00,2026-07-06,2026-07-06T11:41:26Z,2026-07-06T21:41:26+10:00,2026-07-06,2026-07-07T01:41:43Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,282.1,AUD,282.1,AUD,25.9,AUD,25.9,AUD,26.73,AUD,26.73,AUD,12.0,AUD,12.0,AUD,294.1,AUD,294.1,AUD,294.1,AUD,294.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617448284299,6617448284299,STE138491,2026-07-06T11:55:41Z,2026-07-06T21:55:41+10:00,2026-07-06,2026-07-06T11:55:39Z,2026-07-06T21:55:39+10:00,2026-07-06,2026-07-15T16:52:49Z,,,False,True,True,True,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,Airwallex Afterpay,AUD,AUD,2,RETURNED,AU,2,354.2,AUD,354.2,AUD,33.8,AUD,33.8,AUD,32.2,AUD,32.2,AUD,0.0,AUD,0.0,AUD,354.2,AUD,354.2,AUD,388.0,AUD,388.0,AUD,33.8,AUD,33.8,AUD
gid://shopify/Order/6617496322187,6617496322187,STE138492,2026-07-06T12:21:30Z,2026-07-06T22:21:30+10:00,2026-07-06,2026-07-06T12:21:25Z,2026-07-06T22:21:25+10:00,2026-07-06,2026-07-07T01:41:47Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,3,NO_RETURN,AU,3,181.6,AUD,181.6,AUD,45.4,AUD,45.4,AUD,17.42,AUD,17.42,AUD,10.0,AUD,10.0,AUD,191.6,AUD,191.6,AUD,191.6,AUD,191.6,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617503301771,6617503301771,STE138493,2026-07-06T12:25:25Z,2026-07-06T22:25:25+10:00,2026-07-06,2026-07-06T12:25:21Z,2026-07-06T22:25:21+10:00,2026-07-06,2026-07-07T01:41:48Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,126.4,AUD,126.4,AUD,31.6,AUD,31.6,AUD,12.4,AUD,12.4,AUD,10.0,AUD,10.0,AUD,136.4,AUD,136.4,AUD,136.4,AUD,136.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617546457227,6617546457227,STE138494,2026-07-06T12:54:19Z,2026-07-06T22:54:19+10:00,2026-07-06,2026-07-06T12:54:15Z,2026-07-06T22:54:15+10:00,2026-07-06,2026-07-07T01:41:50Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617630113931,6617630113931,STE138495,2026-07-06T13:34:41Z,2026-07-06T23:34:41+10:00,2026-07-06,2026-07-06T13:34:39Z,2026-07-06T23:34:39+10:00,2026-07-06,2026-07-07T01:41:51Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,2,NO_RETURN,AU,2,278.0,AUD,278.0,AUD,0.0,AUD,0.0,AUD,25.27,AUD,25.27,AUD,0.0,AUD,0.0,AUD,278.0,AUD,278.0,AUD,278.0,AUD,278.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617651314827,6617651314827,STE138496,2026-07-06T13:48:52Z,2026-07-06T23:48:52+10:00,2026-07-06,2026-07-06T13:48:46Z,2026-07-06T23:48:46+10:00,2026-07-06,2026-07-07T01:41:53Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,198.0,AUD,198.0,AUD,0.0,AUD,0.0,AUD,18.91,AUD,18.91,AUD,10.0,AUD,10.0,AUD,208.0,AUD,208.0,AUD,208.0,AUD,208.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617662062731,6617662062731,STE138497,2026-07-06T13:55:59Z,2026-07-06T23:55:59+10:00,2026-07-06,2026-07-06T13:55:55Z,2026-07-06T23:55:55+10:00,2026-07-06,2026-07-07T01:41:55Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,4,NO_RETURN,AU,4,536.0,AUD,536.0,AUD,0.0,AUD,0.0,AUD,48.72,AUD,48.72,AUD,0.0,AUD,0.0,AUD,536.0,AUD,536.0,AUD,536.0,AUD,536.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617729564811,6617729564811,STE138498,2026-07-06T14:39:03Z,2026-07-07T00:39:03+10:00,2026-07-07,2026-07-06T14:38:59Z,2026-07-07T00:38:59+10:00,2026-07-07,2026-07-07T01:41:56Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,208.0,AUD,208.0,AUD,0.0,AUD,0.0,AUD,20.0,AUD,20.0,AUD,12.0,AUD,12.0,AUD,220.0,AUD,220.0,AUD,220.0,AUD,220.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6617764757643,6617764757643,STE138499,2026-07-06T15:01:45Z,2026-07-07T01:01:45+10:00,2026-07-07,2026-07-06T15:01:39Z,2026-07-07T01:01:39+10:00,2026-07-07,2026-07-17T19:40:12Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.91,AUD,0.91,AUD,10.0,AUD,10.0,AUD,10.0,AUD,10.0,AUD,129.2,AUD,129.2,AUD,119.2,AUD,119.2,AUD
gid://shopify/Order/6617775636619,6617775636619,STE138500,2026-07-06T15:08:49Z,2026-07-07T01:08:49+10:00,2026-07-07,2026-07-06T15:08:45Z,2026-07-07T01:08:45+10:00,2026-07-07,2026-07-07T01:41:59Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,110.4,AUD,110.4,AUD,27.6,AUD,27.6,AUD,11.12,AUD,11.12,AUD,12.0,AUD,12.0,AUD,122.4,AUD,122.4,AUD,122.4,AUD,122.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618200408203,6618200408203,STE138501,2026-07-06T19:23:46Z,2026-07-07T05:23:46+10:00,2026-07-07,2026-07-06T19:23:44Z,2026-07-07T05:23:44+10:00,2026-07-07,2026-07-07T01:42:01Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618384793739,6618384793739,STE138502,2026-07-06T21:17:50Z,2026-07-07T07:17:50+10:00,2026-07-07,2026-07-06T21:17:46Z,2026-07-07T07:17:46+10:00,2026-07-07,2026-07-07T01:42:03Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,214.4,AUD,214.4,AUD,53.6,AUD,53.6,AUD,20.58,AUD,20.58,AUD,12.0,AUD,12.0,AUD,226.4,AUD,226.4,AUD,226.4,AUD,226.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618394919051,6618394919051,STE138503,2026-07-06T21:24:53Z,2026-07-07T07:24:53+10:00,2026-07-07,2026-07-06T21:24:51Z,2026-07-07T07:24:51+10:00,2026-07-07,2026-07-10T01:58:27Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,179.1,AUD,179.1,AUD,19.9,AUD,19.9,AUD,17.37,AUD,17.37,AUD,12.0,AUD,12.0,AUD,191.1,AUD,191.1,AUD,191.1,AUD,191.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618410582155,6618410582155,STE138504,2026-07-06T21:36:02Z,2026-07-07T07:36:02+10:00,2026-07-07,2026-07-06T21:35:58Z,2026-07-07T07:35:58+10:00,2026-07-07,2026-07-07T01:42:04Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,59.0,AUD,59.0,AUD,0.0,AUD,0.0,AUD,6.27,AUD,6.27,AUD,10.0,AUD,10.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618481983627,6618481983627,STE138505,2026-07-06T22:33:03Z,2026-07-07T08:33:03+10:00,2026-07-07,2026-07-06T22:33:02Z,2026-07-07T08:33:02+10:00,2026-07-07,2026-07-15T02:05:09Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Klarna,AUD,AUD,2,NO_RETURN,AU,2,268.0,AUD,268.0,AUD,0.0,AUD,0.0,AUD,24.36,AUD,24.36,AUD,0.0,AUD,0.0,AUD,268.0,AUD,268.0,AUD,268.0,AUD,268.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618500857995,6618500857995,STE138506,2026-07-06T22:48:46Z,2026-07-07T08:48:46+10:00,2026-07-07,2026-07-06T22:48:41Z,2026-07-07T08:48:41+10:00,2026-07-07,2026-07-09T06:28:22Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,135.2,AUD,135.2,AUD,33.8,AUD,33.8,AUD,13.2,AUD,13.2,AUD,10.0,AUD,10.0,AUD,145.2,AUD,145.2,AUD,145.2,AUD,145.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618506461323,6618506461323,STE138507,2026-07-06T22:54:08Z,2026-07-07T08:54:08+10:00,2026-07-07,2026-07-06T22:54:04Z,2026-07-07T08:54:04+10:00,2026-07-07,2026-07-10T10:42:25Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,GBP,1,NO_RETURN,GB,1,135.52,AUD,70.4,GBP,33.88,AUD,17.6,GBP,0.0,AUD,0.0,GBP,40.42,AUD,21.0,GBP,175.94,AUD,91.4,GBP,175.94,AUD,91.4,GBP,0.0,AUD,0.0,GBP
gid://shopify/Order/6618528546955,6618528546955,STE138508,2026-07-06T23:13:23Z,2026-07-07T09:13:23+10:00,2026-07-07,2026-07-06T23:13:17Z,2026-07-07T09:13:17+10:00,2026-07-07,2026-07-08T02:54:21Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,197.1,AUD,197.1,AUD,21.9,AUD,21.9,AUD,19.01,AUD,19.01,AUD,12.0,AUD,12.0,AUD,209.1,AUD,209.1,AUD,209.1,AUD,209.1,AUD,0.0,AUD,0.0,AUD
